ID,@dDevdCasZpravy,ID_iot_device,Created,Creator_DB,Changed,Changer_DB,actualStateSwitch1,actualStateSwitch2,@iDevdAverageCurrent,countSetSwitch1,countSetSwitch2,currentLimit,detectRain,disableCurrentLimit,disableTemperature,numberOfCycleDown,numberOfCycleUp,numberOfImpulseDown,numberOfImpulseUp,temperature,temperatureError,unitDataFrameError,unitVersionFrameError,unitVersionMajor,unitVersionMinor
1330,2022-04-23 10:52:01.000,5,23.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1331,2022-04-24 06:48:28.000,3,24.04.2022 6:59,sigfox_datafetch,24.04.2022 6:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,15,18,104,121,15.800000,0,0,0,1,5
1332,2022-04-24 10:52:02.000,5,24.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1333,2022-04-25 06:48:10.000,3,2022-04-25 06:59:52.057,sigfox_datafetch,2022-04-25 06:59:52.057,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,104,121,21.600000,0,0,0,1,5
1334,2022-04-25 10:52:00.000,5,2022-04-25 10:59:52.017,sigfox_datafetch,NULL,NULL,1,1,NULL,0,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1335,2022-04-26 06:48:01.000,3,26.04.2022 6:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,20.400000,0,0,0,1,5
1336,2022-04-26 10:51:57.000,5,26.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1337,2022-04-27 10:51:56.000,5,27.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1338,2022-04-28 10:51:54.000,5,28.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1339,2022-04-30 06:46:39.000,3,29.04.2022 7:00,sigfox_datafetch,30.04.2022 6:59,sigfox_datafetch,NULL,NULL,83,NULL,NULL,808,0,0,0,15,18,104,121,20.300000,0,0,0,1,5
1340,2022-04-29 10:51:54.000,5,29.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1341,2022-04-30 06:46:48.000,3,30.04.2022 6:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,14.600000,0,0,0,1,5
1342,2022-04-30 10:51:52.000,5,30.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1343,2022-05-01 10:51:51.000,5,01.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1344,2022-05-03 06:45:44.000,3,02.05.2022 6:59,sigfox_datafetch,03.05.2022 6:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,15,18,104,121,21.500000,0,0,0,1,5
1345,2022-05-02 10:51:50.000,5,02.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1346,2022-05-03 06:45:53.000,3,03.05.2022 6:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,17.300000,0,0,0,1,5
1347,2022-05-03 10:51:48.000,5,2022-05-03 10:59:52.093,sigfox_datafetch,NULL,NULL,1,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1348,2022-05-05 06:45:11.000,3,04.05.2022 7:00,sigfox_datafetch,05.05.2022 7:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,15,18,104,121,18.700000,0,0,0,1,5
1349,2022-05-04 10:51:47.000,5,04.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1350,2022-05-06 06:44:50.000,3,05.05.2022 7:00,sigfox_datafetch,06.05.2022 7:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,104,121,18.500000,0,0,0,1,5
1351,2022-05-05 10:51:46.000,5,05.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1352,2022-05-07 06:44:31.000,3,06.05.2022 7:00,sigfox_datafetch,07.05.2022 6:59,sigfox_datafetch,NULL,NULL,88,NULL,NULL,808,0,0,0,15,18,104,121,19.000000,0,0,0,1,5
1353,2022-05-06 10:51:45.000,5,06.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1354,2022-05-08 06:44:13.000,3,07.05.2022 6:59,sigfox_datafetch,08.05.2022 6:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,15,18,104,121,17.500000,0,0,0,1,5
1355,2022-05-07 10:51:45.000,5,2022-05-07 10:59:57.000,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1356,2022-05-09 06:43:56.000,3,08.05.2022 6:59,sigfox_datafetch,09.05.2022 6:59,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,15,18,104,121,17.000000,0,0,0,1,5
1357,2022-05-08 10:51:42.000,5,08.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1358,2022-05-11 11:44:08.000,3,09.05.2022 6:59,sigfox_datafetch,11.05.2022 12:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,104,121,17.100000,0,0,0,1,5
1359,2022-05-09 10:51:41.000,5,09.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1360,2022-05-10 10:51:41.000,5,10.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1361,2022-05-11 10:51:39.000,5,2022-05-11 11:00:13.000,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1362,2022-05-14 11:43:19.000,3,11.05.2022 12:00,sigfox_datafetch,14.05.2022 11:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,15,18,104,121,24.300000,0,0,0,1,5
1363,2022-05-12 10:51:38.000,5,12.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1364,2022-05-13 10:51:37.000,5,13.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1365,2022-05-15 11:42:59.000,3,14.05.2022 11:59,sigfox_datafetch,15.05.2022 11:59,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,104,121,23.300000,0,0,0,1,5
1366,2022-05-15 10:51:34.000,5,15.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1367,2022-05-16 10:51:33.000,5,2022-05-16 10:59:54.007,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1368,2022-05-16 11:46:51.000,3,16.05.2022 11:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,24.600000,0,0,0,1,5
1369,2022-05-17 10:51:31.000,5,17.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1370,2022-05-18 11:46:11.000,3,17.05.2022 11:59,sigfox_datafetch,18.05.2022 12:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,109,125,22.800000,0,0,0,1,5
1371,2022-05-18 10:51:30.000,5,18.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1372,2022-05-18 11:46:15.000,3,18.05.2022 12:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,21.200000,0,0,0,1,5
1373,2022-05-19 10:51:30.000,5,19.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1374,2022-05-20 11:45:30.000,3,19.05.2022 12:00,sigfox_datafetch,20.05.2022 12:00,sigfox_datafetch,NULL,NULL,83,NULL,NULL,807,0,0,0,15,18,109,125,23.600000,0,0,0,1,5
1375,2022-05-20 10:51:28.000,5,20.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1376,2022-05-20 11:45:41.000,3,20.05.2022 12:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,18,0,0,24.900000,0,0,0,1,5
1377,2022-05-21 10:51:27.000,5,21.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1378,2022-05-22 10:51:25.000,5,22.05.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1379,2022-05-23 10:51:25.000,5,23.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1380,2022-05-23 16:52:45.000,3,2022-05-23 12:00:05.063,sigfox_datafetch,23.05.2022 17:00,sigfox_datafetch,NULL,NULL,0,NULL,NULL,807,0,0,0,15,18,109,125,23.100000,0,0,0,1,5
1381,2022-05-24 16:52:25.000,3,23.05.2022 17:00,sigfox_datafetch,24.05.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,109,125,26.300000,0,0,0,1,5
1382,2022-05-24 10:51:23.000,5,24.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1383,2022-05-25 10:51:22.000,5,25.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1384,2022-05-25 16:52:07.000,3,25.05.2022 17:00,sigfox_datafetch,25.05.2022 17:00,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,15,18,109,125,21.300000,0,0,0,1,5
1385,2022-05-26 10:51:21.000,5,26.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1386,2022-05-26 16:51:51.000,3,26.05.2022 17:00,sigfox_datafetch,26.05.2022 17:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,109,125,25.000000,0,0,0,1,5
1387,2022-05-27 10:51:20.000,5,2022-05-27 11:00:20.060,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1388,2022-05-27 16:51:36.000,3,2022-05-27 17:00:21.000,sigfox_datafetch,2022-05-27 17:00:21.000,sigfox_datafetch,NULL,NULL,83,NULL,NULL,807,0,0,0,15,18,109,125,25.100000,0,0,0,1,5
1389,2022-05-28 10:51:18.000,5,28.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1390,2022-05-28 16:51:12.000,3,28.05.2022 17:00,sigfox_datafetch,28.05.2022 17:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,109,125,23.500000,0,0,0,1,5
1391,2022-05-29 10:51:17.000,5,29.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1392,2022-05-29 16:50:56.000,3,29.05.2022 17:00,sigfox_datafetch,29.05.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,109,125,23.500000,0,0,0,1,5
1393,2022-05-30 10:51:16.000,5,30.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1394,2022-05-30 16:50:35.000,3,30.05.2022 17:00,sigfox_datafetch,30.05.2022 17:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,808,0,0,0,15,18,109,125,25.000000,0,0,0,1,5
1395,2022-05-31 10:51:15.000,5,31.05.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1396,2022-05-31 16:50:17.000,3,31.05.2022 17:00,sigfox_datafetch,31.05.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,109,125,26.600000,0,0,0,1,5
1397,2022-06-01 10:51:13.000,5,2022-06-01 11:00:12.067,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1398,2022-06-01 16:49:59.000,3,01.06.2022 17:00,sigfox_datafetch,01.06.2022 17:00,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,15,18,109,125,27.200000,0,0,0,1,5
1399,2022-06-02 10:51:12.000,5,02.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1400,2022-06-02 16:49:46.000,3,02.06.2022 17:00,sigfox_datafetch,02.06.2022 17:00,sigfox_datafetch,NULL,NULL,81,NULL,NULL,807,0,0,0,15,18,109,125,27.900000,0,0,0,1,5
1401,2022-06-03 10:51:13.000,5,03.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1402,2022-06-03 16:49:23.000,3,03.06.2022 17:00,sigfox_datafetch,03.06.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,109,125,29.200000,0,0,0,1,5
1403,2022-06-04 10:51:10.000,5,04.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1404,2022-06-04 16:49:04.000,3,04.06.2022 17:00,sigfox_datafetch,NULL,NULL,NULL,NULL,85,NULL,NULL,807,0,0,0,0,0,109,125,0.000000,0,0,0,0,0
1405,2022-06-05 10:51:08.000,5,05.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1406,2022-06-05 16:48:47.000,3,05.06.2022 17:00,sigfox_datafetch,05.06.2022 17:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,109,125,30.500000,0,0,0,1,5
1407,2022-06-06 10:51:07.000,5,06.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1408,2022-06-06 16:48:33.000,3,2022-06-06 17:00:06.030,sigfox_datafetch,NULL,NULL,NULL,NULL,225,NULL,NULL,807,0,0,0,0,0,135,150,0.000000,0,0,0,0,0
1409,2022-06-07 10:51:06.000,5,07.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1410,2022-06-07 16:48:10.000,3,07.06.2022 17:00,sigfox_datafetch,07.06.2022 17:00,sigfox_datafetch,NULL,NULL,82,NULL,NULL,807,0,0,0,15,18,135,150,27.500000,0,0,0,1,5
1411,2022-06-08 10:51:04.000,5,08.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1412,2022-06-08 16:47:55.000,3,08.06.2022 17:00,sigfox_datafetch,08.06.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,135,150,24.500000,0,0,0,1,5
1413,2022-06-09 10:51:03.000,5,09.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1414,2022-06-09 16:47:37.000,3,09.06.2022 17:00,sigfox_datafetch,09.06.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,135,150,25.700000,0,0,0,1,5
1415,2022-06-10 10:51:02.000,5,10.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1416,2022-06-10 16:47:21.000,3,10.06.2022 17:00,sigfox_datafetch,11.06.2022 17:00,sigfox_datafetch,NULL,NULL,107,NULL,NULL,807,0,0,0,15,19,137,151,28.100000,0,0,0,1,5
1417,2022-06-11 10:51:01.000,5,11.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1418,2022-06-12 10:51:00.000,5,12.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1419,2022-06-12 16:46:42.000,3,2022-06-12 17:00:02.010,sigfox_datafetch,2022-06-12 17:00:02.010,sigfox_datafetch,NULL,NULL,82,NULL,NULL,806,0,0,0,15,19,137,151,29.900000,0,0,0,1,5
1420,2022-06-13 10:50:59.000,5,13.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1421,2022-06-13 16:46:21.000,3,13.06.2022 17:00,sigfox_datafetch,13.06.2022 17:00,sigfox_datafetch,NULL,NULL,96,NULL,NULL,807,0,0,0,15,19,138,151,25.200000,0,0,0,1,5
1422,2022-06-14 10:51:01.000,5,14.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1423,2022-06-15 10:50:56.000,5,15.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1424,2022-06-15 16:45:54.000,3,15.06.2022 17:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,15,19,0,0,27.700000,0,0,0,1,5
1425,2022-06-16 10:50:55.000,5,16.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1426,2022-06-17 16:45:12.000,3,16.06.2022 17:00,sigfox_datafetch,17.06.2022 17:00,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,15,19,138,151,29.900000,0,0,0,1,5
1427,2022-06-17 10:50:58.000,5,17.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1428,2022-06-18 16:44:51.000,3,17.06.2022 17:00,sigfox_datafetch,18.06.2022 17:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,19,138,151,28.800000,0,0,0,1,5
1429,2022-06-18 10:50:54.000,5,18.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1430,2022-06-19 16:44:35.000,3,18.06.2022 17:00,sigfox_datafetch,19.06.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,19,138,151,30.500000,0,0,0,1,5
1431,2022-06-19 10:50:53.000,5,19.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1432,2022-06-20 16:44:15.000,3,19.06.2022 17:00,sigfox_datafetch,20.06.2022 17:00,sigfox_datafetch,NULL,NULL,148,NULL,NULL,807,0,0,0,15,19,139,153,31.000000,0,0,0,1,5
1433,2022-06-20 10:50:50.000,5,2022-06-20 11:00:07.053,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1434,2022-06-21 16:43:56.000,3,20.06.2022 17:00,sigfox_datafetch,21.06.2022 17:00,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,16,19,139,153,28.500000,0,0,0,1,5
1435,2022-06-21 10:50:48.000,5,21.06.2022 12:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1436,2022-06-22 16:43:40.000,3,21.06.2022 17:00,sigfox_datafetch,22.06.2022 17:00,sigfox_datafetch,NULL,NULL,81,NULL,NULL,806,0,0,0,16,19,139,153,27.300000,0,0,0,1,5
1437,2022-06-22 10:50:47.000,5,22.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1438,2022-06-23 16:43:20.000,3,22.06.2022 17:00,sigfox_datafetch,23.06.2022 17:00,sigfox_datafetch,NULL,NULL,93,NULL,NULL,807,0,0,0,16,19,139,153,29.500000,0,0,0,1,5
1439,2022-06-23 10:50:46.000,5,23.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1440,2022-06-24 16:43:02.000,3,23.06.2022 17:00,sigfox_datafetch,24.06.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,16,19,139,153,29.300000,0,0,0,1,5
1441,2022-06-24 10:50:45.000,5,24.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1442,2022-06-25 16:42:43.000,3,24.06.2022 17:00,sigfox_datafetch,25.06.2022 17:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,16,19,139,153,31.500000,0,0,0,1,5
1443,2022-06-25 10:50:46.000,5,25.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1444,2022-06-26 16:42:25.000,3,25.06.2022 17:00,sigfox_datafetch,26.06.2022 17:00,sigfox_datafetch,NULL,NULL,82,NULL,NULL,807,0,0,0,16,19,139,153,30.300000,0,0,0,1,5
1445,2022-06-26 10:50:42.000,5,26.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1446,2022-06-27 16:42:07.000,3,26.06.2022 17:00,sigfox_datafetch,27.06.2022 17:00,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,16,19,139,153,32.100000,0,0,0,1,5
1447,2022-06-27 10:50:41.000,5,27.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1448,2022-06-28 16:41:50.000,3,27.06.2022 17:00,sigfox_datafetch,28.06.2022 17:00,sigfox_datafetch,NULL,NULL,82,NULL,NULL,807,0,0,0,16,19,139,153,33.900000,0,0,0,1,5
1449,2022-06-28 10:50:40.000,5,28.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1450,2022-06-29 16:41:32.000,3,28.06.2022 17:00,sigfox_datafetch,29.06.2022 17:00,sigfox_datafetch,NULL,NULL,120,NULL,NULL,807,0,0,0,16,19,139,155,30.800000,0,0,0,1,5
